"lrp","spearman_corr","p_value","adjusted_p_value","CI_lower","CI_upper","Tot_sample_size","file"
"APOA4_LRP1",0.112478632478632,0.582924855347584,0.80100289184655,-0.289457186413724,0.477227356421638,26,"byeon_2022_matrix copy_new.csv"
"APOC2_LDLR",0.276470588235294,0.298932030961606,0.526839287675135,-0.262652556995202,0.674109174485505,16,"byeon_2022_matrix copy_new.csv"
"APOC2_LRP1",0.0796581196581197,0.69805226873781,0.89514813266877,-0.318922056650448,0.451764344756093,26,"byeon_2022_matrix copy_new.csv"
"HPX_LRP1",-0.0372649572649573,0.85681105560539,1,-0.417960001609854,0.355865464942551,26,"byeon_2022_matrix copy_new.csv"
"LUM_ITGB1",-0.158393776214963,0.316404861216142,0.54264547969183,-0.439533527653668,0.154784148040852,42,"byeon_2022_matrix copy_new.csv"
"PKM_CD44",-0.228444084278768,0.145633609641422,0.319071365602414,-0.495713304238798,0.0838864501390971,42,"byeon_2022_matrix copy_new.csv"
"SCGB3A1_NOTCH3",0.00934836407555602,0.959501329932137,1,-0.340588690986439,0.356747425778029,32,"byeon_2022_matrix copy_new.csv"
"ANG_PLXNB2",0.103030303030303,0.785018103976205,0.967262585456461,-0.567022523715258,0.684997852205454,10,"byeon_2022_matrix copy_new.csv"
"CRISP3_A1BG",-0.205882364981397,0.312959875660196,0.540173834167964,-0.546537552835946,0.201150017100898,26,"byeon_2022_matrix copy_new.csv"
"HSPA8_LDLR",0.279411764705882,0.293643363065978,0.521238111986395,-0.259773982959991,0.675791156022572,16,"byeon_2022_matrix copy_new.csv"
"MMRN2_CD93",0.573529411764706,0.0223584882119417,0.0801808622870814,0.089810012082937,0.826580929741343,16,"byeon_2022_matrix copy_new.csv"
"PLA2G2A_ITGB3",0.0176470588235294,0.951948512378429,1,-0.482728395128783,0.508464632778866,16,"byeon_2022_matrix copy_new.csv"
"SERPINF1_PLXDC2",0.37182915957533,0.0153232363222631,0.0581961149662079,0.072039131689415,0.604275712052316,42,"byeon_2022_matrix copy_new.csv"
"THBS4_CD36",-0.208419432122777,0.185320544008322,0.379032287986193,-0.47987521408131,0.104485936961151,42,"byeon_2022_matrix copy_new.csv"
"TLN1_ITGB3",0.874554294975689,3.80504459187425e-14,1.02254552766443e-12,0.772950381713598,0.929582246988909,42,"byeon_2022_matrix copy_new.csv"
"ALCAM_CHL1",0.464705882352941,0.0717725038301708,0.188580477266649,-0.0557318948321825,0.774470305474571,16,"byeon_2022_matrix copy_new.csv"
"ALCAM_NRP1",-0.179411764705882,0.505018256870492,0.735359231369035,-0.616283689097742,0.35241782121056,16,"byeon_2022_matrix copy_new.csv"
"F11_GP1BB",-0.262950935626309,0.194345427643742,0.392574065544875,-0.586751578899234,0.143663074498275,26,"byeon_2022_matrix copy_new.csv"
"ITGB1_CD151",0.333333333333333,0.348846243872153,0.577283031816622,-0.390798130244631,0.789028253117283,10,"byeon_2022_matrix copy_new.csv"
"SRGN_CD44",0.268376068376068,0.184369865214033,0.379032287986193,-0.138048132607771,0.590495336789122,26,"byeon_2022_matrix copy_new.csv"
"THBS3_CD36",0.388235294117647,0.138199970460857,0.305942166098435,-0.145771053720904,0.735394718866606,16,"byeon_2022_matrix copy_new.csv"
"TIMP1_LRP1",0.137777777777778,0.500443844960618,0.732456899323818,-0.266206621544196,0.496450661069174,26,"byeon_2022_matrix copy_new.csv"
"ALB_VCAM1",0.055042735042735,0.789168316266519,0.971077314093407,-0.340522260197691,0.432264592021356,26,"byeon_2022_matrix copy_new.csv"
"C1QB_C1QBP",-0.0103016952098421,0.969795482811562,1,-0.503179772538554,0.488156727310254,16,"byeon_2022_matrix copy_new.csv"
"CD59_STAB1",0.35025763713463,0.183524092280959,0.37827344457522,-0.187296659929791,0.715155760158397,16,"byeon_2022_matrix copy_new.csv"
"CLEC3B_HGF",0.655882352941176,0.00717509525856613,0.0318011006971522,0.21660755588427,0.863587159467738,16,"byeon_2022_matrix copy_new.csv"
"F9_GP1BA",0.16069692111112,0.309328410645352,0.538253562422839,-0.152504059318828,0.441415668771933,42,"byeon_2022_matrix copy_new.csv"
"F9_GP1BB",-0.117264957264957,0.566867202243371,0.786121039902809,-0.480890783846314,0.285094972214099,26,"byeon_2022_matrix copy_new.csv"
"FBLN1_APP",0.36969696969697,0.295604089197811,0.52210272992259,-0.35684289338576,0.803471310283782,10,"byeon_2022_matrix copy_new.csv"
"FLT4_ITGB1",0.111764705882353,0.680533142884356,0.884124624601373,-0.409564724191591,0.573084864470328,16,"byeon_2022_matrix copy_new.csv"
"IGFBP2_ITGB1",-0.0386324786324786,0.851565509123229,1,-0.419067063514295,0.354692731496818,26,"byeon_2022_matrix copy_new.csv"
"IGFBP3_CD44",0.191377284487918,0.224710607667215,0.434877502349587,-0.121805053334458,0.466257866860611,42,"byeon_2022_matrix copy_new.csv"
"IGFBP7_MPIG6B",-0.102512155591572,0.51827241540704,0.748179716107486,-0.393106282980152,0.209092371886883,42,"byeon_2022_matrix copy_new.csv"
"ITGB1_CD36",0.527047287599905,0.000335738386046817,0.00231419673239413,0.259689208028828,0.713101407810067,42,"byeon_2022_matrix copy_new.csv"
"ITGB1_FLT4",0.111764705882353,0.680533142884356,0.884124624601373,-0.409564724191591,0.573084864470328,16,"byeon_2022_matrix copy_new.csv"
"ITGB1_IGF2R",-0.0926293610712218,0.559592336400873,0.781588506696745,-0.3847400691276,0.218499066464936,42,"byeon_2022_matrix copy_new.csv"
"ITGB1_ITGB3",0.654645650685328,2.56278463986032e-06,3.06512610501978e-05,0.431352103250567,0.796603333344254,42,"byeon_2022_matrix copy_new.csv"
"ITGB1_VCAM1",-0.191111111111111,0.348070532191115,0.577283031816622,-0.535873472713569,0.215576957153255,26,"byeon_2022_matrix copy_new.csv"
"LBP_CD14",0.347801421010287,0.0240102122913055,0.0842540176767631,0.0448234908147326,0.586651077848757,42,"byeon_2022_matrix copy_new.csv"
"LGALS3_FCGR2A",-0.0382916053019146,0.888033960212301,1,-0.523123287406387,0.467262349829989,16,"byeon_2022_matrix copy_new.csv"
"LGALS3_MCAM",0.203090562708315,0.450620918062539,0.68090263989094,-0.331410460154169,0.630822131967889,16,"byeon_2022_matrix copy_new.csv"
"MST1_ITGB2",-0.188373855265683,0.48475940254934,0.715677476781814,-0.621820457028242,0.344530920368318,16,"byeon_2022_matrix copy_new.csv"
"PF4V1_F2",0.339442815249267,0.0579333378153259,0.16035524925937,-0.0159670525323558,0.611894379884143,32,"byeon_2022_matrix copy_new.csv"
"PF4V1_SLC1A5",-0.3,0.258250385760486,0.474903197454501,-0.68745587504667,0.239342553369741,16,"byeon_2022_matrix copy_new.csv"
"TGFBI_ITGB1",0.00680768295647946,0.965870662187657,1,-0.297815380681324,0.310022391843354,42,"byeon_2022_matrix copy_new.csv"
"UBA52_NOTCH1",-0.282560782898525,0.288979717380945,0.51598312867935,-0.677587639339312,0.256680975292262,16,"byeon_2022_matrix copy_new.csv"
"CRISP3_A1BG",0.625361512791991,0.000297011101917319,0.00210184856456823,0.332631883465429,0.800561929176743,30,"ciccosanti_2022_matrix copy_new.csv"
"SERPINF1_PLXDC2",0.770856507230256,2.21337986540089e-06,2.73197991525936e-05,0.559392948149362,0.882362984333215,30,"ciccosanti_2022_matrix copy_new.csv"
"LBP_CD14",0.802447163515017,1.20599163658319e-06,1.59026102140752e-05,0.613438961642595,0.899349668228028,30,"ciccosanti_2022_matrix copy_new.csv"
"TNFSF13_TNFRSF17",0.485714285714286,0.355555555555556,0.583341919972523,-0.571482237921666,0.923668276055058,6,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"CFH_SELL",0.0502463054187192,0.795411983819712,0.976103839103612,-0.32299661118251,0.408468764989741,29,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"C1QA_CSPG4",-0.157391304347826,0.46091531869714,0.692514664963927,-0.524833965081991,0.265866058692805,24,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"CRISP3_A1BG",0.240102639296188,0.184990303116794,0.379032287986193,-0.122330023747482,0.540574244446605,32,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"SERPINF1_PLXDC2",0.349340175953079,0.0506669454366935,0.14692151940233,-0.00489863897201165,0.618772570415011,32,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"CTSC_PRTN3",0.285714285714286,0.555952380952381,0.778553367257193,-0.610612982467467,0.848302090481428,7,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"FBLN1_APP",-0.00294117647058824,0.995629261588109,1,-0.497846823148491,0.493557791714839,16,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"LBP_CD14",0.265725806451613,0.148206395001391,0.323041249063606,-0.102209731869305,0.563692392284033,31,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"PF4V1_F2",0.608288770053476,0.000232089564365296,0.0016932169936341,0.32645678016453,0.783563178427949,33,"di_2020_signal_transduction_and_targeted_therapy_matrix copy_new.csv"
"KITLG_KIT",-0.0857142857142857,0.919444444444444,1,-0.83636107137737,0.783446247281382,6,"feng_2022_matrix copy_new.csv"
"COL1A1_CD44",-0.285714285714286,0.555952380952381,0.778553367257193,-0.848302090481428,0.610612982467467,7,"feng_2022_matrix copy_new.csv"
"TF_TFRC",0.681818181818182,0.0254755837807706,0.0879425436854893,0.105071811587658,0.903575577976897,11,"feng_2022_matrix copy_new.csv"
"APOB_LDLR",-0.2,0.713888888888889,0.90590921166235,-0.865363991153647,0.739263421118927,6,"feng_2022_matrix copy_new.csv"
"APOE_LDLR",-0.6,0.241666666666667,0.456864054615613,-0.943029266836679,0.460888275485707,6,"feng_2022_matrix copy_new.csv"
"FN1_CD44",-0.127272727272727,0.713791318994479,0.90590921166235,-0.672095342085971,0.516349199622411,11,"feng_2022_matrix copy_new.csv"
"NCAM1_FGFR1",0.619047619047619,0.114980158730159,0.272132527295571,-0.194760593895428,0.914731590486277,8,"feng_2022_matrix copy_new.csv"
"PROC_PROCR",-0.13986013986014,0.667150535987428,0.873218611529785,-0.657130807046481,0.476847249009542,12,"feng_2022_matrix copy_new.csv"
"F9_LRP1",-0.426573426573427,0.168899525405203,0.355493281065436,-0.796743790344893,0.213667021410652,12,"feng_2022_matrix copy_new.csv"
"VWF_GP1BA",-0.0979020979020979,0.766288456385056,0.949337452244055,-0.633408440405479,0.507646980963211,12,"feng_2022_matrix copy_new.csv"
"EFEMP1_EGFR",0.678571428571428,0.10952380952381,0.261257356875334,-0.207031680906145,0.941363687836097,7,"feng_2022_matrix copy_new.csv"
"L1CAM_CNTN1",-0.321212121212121,0.367683999158498,0.594964276077355,-0.78410875072148,0.401674332772483,10,"feng_2022_matrix copy_new.csv"
"L1CAM_EGFR",-0.428571428571428,0.353571428571429,0.580851072361683,-0.885872126785495,0.506158050404332,7,"feng_2022_matrix copy_new.csv"
"SERPINA1_LRP1",0.188811188811189,0.557827775088338,0.78015043907282,-0.43884509537379,0.68360102483568,12,"feng_2022_matrix copy_new.csv"
"SERPING1_SELP",-0.354545454545455,0.286102697970978,0.512197940568407,-0.780190756286238,0.327518434703441,11,"feng_2022_matrix copy_new.csv"
"A2M_LRP1",-0.0979020979020979,0.766288456385056,0.949337452244055,-0.633408440405479,0.507646980963211,12,"feng_2022_matrix copy_new.csv"
"C4BPA_LRP1",-0.0629370629370629,0.851681911253293,1,-0.612854983284467,0.53216575602316,12,"feng_2022_matrix copy_new.csv"
"CDH1_EGFR",-0.214285714285714,0.661507936507936,0.869907308920098,-0.827383452624178,0.652810066232131,7,"feng_2022_matrix copy_new.csv"
"FCN2_LRP1",-0.272727272727273,0.391232746026155,0.6203040476576,-0.726243769761432,0.367829040491726,12,"feng_2022_matrix copy_new.csv"
"LTF_LRP1",0.281818181818182,0.402135894917861,0.629693577799698,-0.394726672607391,0.748051880434006,11,"feng_2022_matrix copy_new.csv"
"C1QB_LRP1",-0.27972027972028,0.378709233642039,0.606792228695886,-0.729653218450465,0.361540844828876,12,"feng_2022_matrix copy_new.csv"
"F11_GP1BA",-0.482517482517483,0.115373605094864,0.272456244289651,-0.820272325450747,0.147900550849994,12,"feng_2022_matrix copy_new.csv"
"F12_GP1BA",0.00909090909090909,0.989189709913342,1,-0.594317631355486,0.605375109684258,11,"feng_2022_matrix copy_new.csv"
"SERPINC1_LRP1",-0.041958041958042,0.903738836202369,1,-0.60015975459682,0.546407880082329,12,"feng_2022_matrix copy_new.csv"
"ANG_EGFR",-0.142857142857143,0.802777777777778,0.97948116219668,-0.851378381935664,0.762445559218345,6,"feng_2022_matrix copy_new.csv"
"APOA1_LDLR",0.771428571428571,0.102777777777778,0.249368253968254,-0.182804066434773,0.969160874819899,6,"feng_2022_matrix copy_new.csv"
"APOA1_LRP1",0.496503496503497,0.104092832873526,0.251332750183717,-0.130486476243923,0.825998110950787,12,"feng_2022_matrix copy_new.csv"
"HSP90B1_LRP1",-0.00909090909090909,0.989189709913342,1,-0.605375109684258,0.594317631355486,11,"feng_2022_matrix copy_new.csv"
"APOA2_LDLR",0.771428571428571,0.102777777777778,0.249368253968254,-0.182804066434773,0.969160874819899,6,"feng_2022_matrix copy_new.csv"
"APOA2_LRP1",0.55944055944056,0.0627487199268389,0.16968672184659,-0.0466979328212218,0.851039498169004,12,"feng_2022_matrix copy_new.csv"
"APOA4_LDLR",0.6,0.241666666666667,0.456864054615613,-0.460888275485707,0.943029266836679,6,"feng_2022_matrix copy_new.csv"
"APOA4_LRP1",0.55944055944056,0.0627487199268389,0.16968672184659,-0.0466979328212218,0.851039498169004,12,"feng_2022_matrix copy_new.csv"
"APOC2_LDLR",0.0857142857142857,0.919444444444444,1,-0.783446247281382,0.83636107137737,6,"feng_2022_matrix copy_new.csv"
"APOC2_LRP1",0.447552447552448,0.147205377767155,0.321850686920361,-0.189703083727768,0.80568715161647,12,"feng_2022_matrix copy_new.csv"
"HPX_LRP1",0.181818181818182,0.572958221209956,0.790367204790109,-0.444418506996319,0.679895270859325,12,"feng_2022_matrix copy_new.csv"
"PKM_CD44",-0.7,0.0208123843500963,0.0754004982512874,-0.909608637223097,-0.138453607753444,11,"feng_2022_matrix copy_new.csv"
"S100A4_EGFR",0.214285714285714,0.661507936507936,0.869907308920098,-0.652810066232131,0.827383452624178,7,"feng_2022_matrix copy_new.csv"
"ALCAM_CHL1",0.272727272727273,0.448272158936988,0.678319168512635,-0.443147248326694,0.763874837596819,10,"feng_2022_matrix copy_new.csv"
"PRNP_ADGRG6",0,1,1,-0.664121707926797,0.664121707926797,9,"feng_2022_matrix copy_new.csv"
"SRGN_CD44",0.763636363636364,0.00921598665454992,0.0388205152135109,0.267108043760596,0.930170145900887,11,"feng_2022_matrix copy_new.csv"
"TIMP1_LRP1",0.0909090909090909,0.811416953056797,0.987185209936722,-0.574816421754064,0.678811729809897,10,"feng_2022_matrix copy_new.csv"
"ALB_VCAM1",-0.363636363636364,0.246255228012161,0.463475043501612,-0.768994457475255,0.281011748444525,12,"feng_2022_matrix copy_new.csv"
"F9_GP1BA",-0.0839160839160839,0.800197517952335,0.979146588249456,-0.625275556525722,0.517575044190427,12,"feng_2022_matrix copy_new.csv"
"FBLN1_APP",-0.296969696969697,0.406950227375658,0.635728721647183,-0.774105328651196,0.42280455991463,10,"feng_2022_matrix copy_new.csv"
"IGFBP3_CD44",0.436363636363636,0.182531860964529,0.37659391722808,-0.242133991453969,0.814031233113997,11,"feng_2022_matrix copy_new.csv"
"LBP_CD14",0.478787878787879,0.166058037179348,0.351073783759151,-0.24114138889639,0.844198284687485,10,"feng_2022_matrix copy_new.csv"
"PAM_DPP4",0.547619047619048,0.170982142857143,0.358393917428298,-0.291920183725307,0.896162684157312,8,"feng_2022_matrix copy_new.csv"
"PF4V1_F2",0.664335664335664,0.0221592071503023,0.0797355877628675,0.116485240835052,0.89035977959522,12,"feng_2022_matrix copy_new.csv"
"SPARC_ENG",0.6,0.241666666666667,0.456864054615613,-0.460888275485707,0.943029266836679,6,"feng_2022_matrix copy_new.csv"
"SPARC_FGFR1",0.0714285714285714,0.881994047619048,1,-0.669631167632809,0.736584258584376,8,"feng_2022_matrix copy_new.csv"
"SPP1_CD44",0.0274725274725275,0.934992302718378,1,-0.532379712146674,0.569058799105036,13,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"TF_TFRC",0.135224221383325,0.0405257217434677,0.126152649943375,0.00567491325737844,0.259758794832128,230,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"FN1_CD44",-0.127023936149606,0.0470196159635027,0.14039753121029,-0.248154054450574,-0.00146225496758249,245,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"PROC_PROCR",-0.0906862745098039,0.72970303386179,0.920665410895737,-0.545480435864999,0.410090691076953,17,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"VWF_GP1BA",0.0939774856864697,0.126290815569622,0.288370424420825,-0.0267718504071931,0.211685120701888,266,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"LPA_LRP2",0.026899144412756,0.842240223457562,1,-0.235544724661914,0.285245342100181,57,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"MMP9_CD44",0.0961564822110293,0.346258187760133,0.577283031816622,-0.104743623325454,0.288607805816848,98,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"ALB_LRP2",-0.322851914899043,0.00125064303551972,0.00713740635593645,-0.488624244861251,-0.131312724078566,98,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"CFH_SELL",0.0393171560195896,0.531158766714764,0.760384397663819,-0.0837647962892154,0.161067292570526,256,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"LCN2_LRP2",-0.269607843137255,0.294209853807425,0.521274039457643,-0.659449022139255,0.250369304810639,17,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"B2M_LILRB1",-0.295566502463054,0.126724719832735,0.28897591858743,-0.598735697532906,0.0925459723386346,28,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"F11_GP1BA",0.0190479825934267,0.877261649667522,1,-0.22051319967739,0.256176225979618,68,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"F12_GP1BA",-0.103018550091112,0.0935947128466476,0.230779994626519,-0.220372424829222,0.0176637662867859,266,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"APOA1_LRP2",-0.388889951481999,8.60861792170272e-05,0.000722586340355974,-0.543827862999195,-0.204475462369093,98,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"CUBN_LRP2",0.25,0.520634920634921,0.750378775633358,-0.508247555523767,0.777864276466782,9,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"APOA2_LRP2",-0.268073114906694,0.00777500533820884,0.0338939144415141,-0.441822277864513,-0.0721909009127335,98,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"APOA4_LRP2",-0.298497280824232,0.00293713443672841,0.0147412208254714,-0.467931378150733,-0.104855533367054,98,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"CRISP3_A1BG",0.022295519895375,0.764920900269869,0.949109918920474,-0.123621385216789,0.167148939784729,182,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"HSPA8_LRP2",0.142857142857143,0.802777777777778,0.97948116219668,-0.762445559218345,0.851378381935664,6,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"SRGN_CD44",0.0340036102598547,0.759799140241326,0.946627684702075,-0.183228439299077,0.247680329188444,83,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"TNXB_SDC1",0.714285714285714,0.136111111111111,0.302975699884517,-0.297828069766187,0.960786266353554,6,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"TTR_LRP2",-0.305892928867892,0.00228266428073159,0.011965669797514,-0.474234432552661,-0.112860336450129,98,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"ALB_VCAM1",0.451145579105524,8.8686489551578e-05,0.000732612518747082,0.238724214889331,0.618341967750384,70,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"F9_GP1BA",0.0366913689992389,0.552823054910786,0.777854777080563,-0.0844788021169983,0.156656103981588,264,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"GPC6_LRP2",-0.317636022514071,0.0462822746953014,0.138977749898338,-0.569754650445504,-0.00272729791170893,40,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"IGFBP3_CD44",0.0575895281374146,0.55327772001393,0.777854777080563,-0.133094345821808,0.243655912235759,108,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"LBP_CD14",0.486430057705283,0,0,0.389490601749491,0.571507446859904,273,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"PF4V1_F2",0.146847490737464,0.0137391546130277,0.0534188355933827,0.030094764465573,0.259157942670818,281,"geyer_2021_embo_mol_med_matrix copy_new.csv"
"TF_TFRC",0.2386039132734,0.0642296977101948,0.173045238881654,-0.0160496452060012,0.461063243849163,61,"messner-Discovery_2020_cellsystems_matrix copy.csv"
"FN1_CD44",0.389247312223554,2.63612359410218e-05,0.000256719742673346,0.216184658772543,0.536055435022794,110,"messner-Discovery_2020_cellsystems_matrix copy.csv"
"CFH_SELL",0.734814471641648,1.48341615469388e-18,4.14380591633567e-17,0.628232923753572,0.81185921679622,102,"messner-Discovery_2020_cellsystems_matrix copy.csv"
"IGFBP3_CD44",-0.124683323474358,0.226137418883338,0.436445218444842,-0.316648852564749,0.0783982871129724,96,"messner-Discovery_2020_cellsystems_matrix copy.csv"
"LBP_CD14",0.848750748552798,0,0,0.786047756653879,0.892636781463817,113,"messner-Discovery_2020_cellsystems_matrix copy.csv"
"TF_TFRC",0.216613894579996,0.0186337034322242,0.069039009400719,0.0363911872690767,0.38160975501666,118,"messner-Validation_2020_cellsystems_matrix copy.csv"
"FN1_CD44",0.0198588993223864,0.850959734827053,1,-0.185819235651791,0.223662492267799,92,"messner-Validation_2020_cellsystems_matrix copy.csv"
"VWF_GP1BA",0.352338261294568,0.00497685504303638,0.0227712570180307,0.10961511972537,0.551398460909121,62,"messner-Validation_2020_cellsystems_matrix copy.csv"
"CFH_SELL",-0.557132732611117,6.53232833744735e-08,1.05863611148097e-06,-0.687438683513268,-0.386378235226727,84,"messner-Validation_2020_cellsystems_matrix copy.csv"
"F11_GP1BA",0.142540846034534,0.246227112559891,0.463475043501612,-0.100310689646174,0.36752454934769,68,"messner-Validation_2020_cellsystems_matrix copy.csv"
"F12_GP1BA",0.240990991166581,0.0477370510984817,0.142139915122127,0.0009238864644077,0.451936467558384,68,"messner-Validation_2020_cellsystems_matrix copy.csv"
"F9_GP1BA",0.0983356238310017,0.424987293223245,0.654277029378498,-0.144171486321048,0.328391456023481,68,"messner-Validation_2020_cellsystems_matrix copy.csv"
"LBP_CD14",0.665828346021194,0,0,0.55674595211977,0.750122604141994,132,"messner-Validation_2020_cellsystems_matrix copy.csv"
"TF_TFRC",0.186932664950549,0.0402009181800116,0.125325329362944,0.00794850531065815,0.352948022663449,121,"mohammed_2022_matrix copy_new.csv"
"CFH_SELL",-0.24746207103743,0.00463003201770668,0.021415158983859,-0.401693839762455,-0.0776729064702114,130,"mohammed_2022_matrix copy_new.csv"
"LBP_CD14",0.603069822065029,0,0,0.479012165872124,0.701139761223197,130,"mohammed_2022_matrix copy_new.csv"
"MELTF_PLG",-0.0879023337748706,0.319547861252005,0.546215869112726,-0.255892167370032,0.0859172471256368,130,"mohammed_2022_matrix copy_new.csv"
"MELTF_TFRC",0.240936187508468,0.00789548937633735,0.0342084162162535,0.0642459351755796,0.40129635673259,121,"mohammed_2022_matrix copy_new.csv"
"FN1_CD44",-0.148071953566587,0.0940030408487521,0.231282602386657,-0.312395389092533,0.0260114160768516,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"FN1_ITGB3",0.0851214293401845,0.337495501493697,0.566853599423353,-0.0893729572328622,0.253924054096593,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"NID1_ITGB3",0.119817922375344,0.176214793191419,0.366050886443623,-0.0546247851328736,0.286304130108292,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"VCAN_CD44",0.0558923744757731,0.529264928724294,0.75972240952108,-0.11831830765053,0.226350791776473,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"VTN_ITGB3",-0.228298300536673,0.00939220446203801,0.0393290129557408,-0.385164008633969,-0.0568328913431084,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"ANGPTL3_ITGB3",-0.0487813059033989,0.582557354058041,0.80100289184655,-0.219601112825886,0.125315728113041,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"FGA_ITGB3",0.238151607434836,0.00657228715276535,0.0293746644743597,0.0671746017956541,0.393970055110976,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"CFH_SELL",0.0410554561717352,0.643697806412314,0.856783976810874,-0.132898480443187,0.212249355915229,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"CRISP3_A1BG",0.162218367977439,0.066254450507826,0.177823259706845,-0.011576437964617,0.325367056319693,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"SERPINF1_PLXDC2",0.289244186046512,0.000926597821331465,0.00547957430274847,0.121402158417309,0.43918360144633,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"SRGN_CD44",-0.17280347943795,0.0501918678183867,0.146603925526173,-0.335033460775146,0.000727482777953567,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"LBP_CD14",0.548244633273703,0,0,0.412913984780162,0.657464227497036,129,"overmyer_2021_cell_systems_matrix copy_new.csv"
"IL6_IL6R",-0.00330440235776902,0.901722964554024,1,-0.0557027470103803,0.0491144517865317,1399,"pancancer_olink_data_biostudies_v2_new copy.csv"
"EGF_EGFR",0.0208115043739135,0.431315947390746,0.660666490844555,-0.0310307923810282,0.0725276599366147,1432,"pancancer_olink_data_biostudies_v2_new copy.csv"
"HGF_MET",-0.0446028166947477,0.0882265315489068,0.220381744609719,-0.0956361607159704,0.0066949121407594,1462,"pancancer_olink_data_biostudies_v2_new copy.csv"
"PDGFB_PDGFRB",-0.00616059065669416,0.815818619398441,0.989704530847365,-0.0579415404508688,0.045657713978745,1432,"pancancer_olink_data_biostudies_v2_new copy.csv"
"TNF_TNFRSF1A",0.117707590718783,1.02194204619571e-05,0.000104810771211279,0.0656430801925428,0.169051088309428,1398,"pancancer_olink_data_biostudies_v2_new copy.csv"
"IL6_IL6ST",-0.0323921639691171,0.225969915303488,0.436445218444842,-0.08464611278895,0.0200626258140435,1399,"pancancer_olink_data_biostudies_v2_new copy.csv"
"LEP_LEPR",-0.148707477830431,1.70006488613327e-08,3.03297290189995e-07,-0.199048556829888,-0.0974802176484684,1425,"pancancer_olink_data_biostudies_v2_new copy.csv"
"VEGFC_FLT4",0.128149542779868,1.18318943085532e-06,1.56994447606615e-05,0.0767412414700352,0.178791355925586,1428,"pancancer_olink_data_biostudies_v2_new copy.csv"
"TGFB1_TGFBR2",0.0432682704353998,0.102176276512721,0.248761737427186,-0.00864035759535615,0.0949142866478456,1428,"pancancer_olink_data_biostudies_v2_new copy.csv"
"TNFSF10_TNFRSF10A",-0.0410547175420994,0.126178336151855,0.288370424420825,-0.0934358111671927,0.0115825974085445,1389,"pancancer_olink_data_biostudies_v2_new copy.csv"
"TNFSF11_TNFRSF11A",-0.0377304179839237,0.158398158295075,0.339333289667451,-0.0899483103854421,0.0147213267652652,1399,"pancancer_olink_data_biostudies_v2_new copy.csv"
"VEGFA_KDR",-0.0410838903307087,0.120707659232049,0.278859082468466,-0.0927460384199167,0.0108276576091356,1428,"pancancer_olink_data_biostudies_v2_new copy.csv"
"VEGFC_KDR",0.145054964330554,3.67477028716837e-08,6.29156235456326e-07,0.0938369419016955,0.195409444561077,1428,"pancancer_olink_data_biostudies_v2_new copy.csv"
